current_epoch	train_acc	train_loss	epoch_train_time
46.0000	0.9708	0.1041	0.2872
47.0000	0.9685	0.1100	0.2772
48.0000	0.9701	0.1082	0.2792
49.0000	0.9728	0.0971	0.2782
0.0000	0.7154	1.2404	0.3142
1.0000	0.8654	0.5063	0.2862
2.0000	0.8816	0.4158	0.2852
3.0000	0.8984	0.3621	0.3052
4.0000	0.9008	0.3409	0.2952
5.0000	0.9127	0.3078	0.2862
6.0000	0.9131	0.3085	0.2922
7.0000	0.9189	0.2908	0.2962
8.0000	0.9185	0.2774	0.2912
9.0000	0.9198	0.2785	0.2882
10.0000	0.9281	0.2586	0.3002
11.0000	0.9306	0.2421	0.3052
12.0000	0.9304	0.2403	0.2982
13.0000	0.9356	0.2277	0.2982
14.0000	0.9417	0.2121	0.2932
15.0000	0.9364	0.2207	0.2972
16.0000	0.9414	0.2102	0.3062
17.0000	0.9430	0.1950	0.3112
18.0000	0.9457	0.1915	0.3082
19.0000	0.9451	0.1913	0.3082
20.0000	0.9487	0.1859	0.2952
21.0000	0.9490	0.1830	0.3002
22.0000	0.9532	0.1683	0.2982
23.0000	0.9533	0.1690	0.2962
24.0000	0.9518	0.1742	0.3272
25.0000	0.9527	0.1689	0.3002
26.0000	0.9575	0.1563	0.2992
27.0000	0.9571	0.1499	0.3082
28.0000	0.9615	0.1392	0.2912
29.0000	0.9578	0.1453	0.2942
30.0000	0.9592	0.1400	0.2972
31.0000	0.9607	0.1369	0.2982
32.0000	0.9591	0.1421	0.2972
33.0000	0.9618	0.1351	0.3112
34.0000	0.9643	0.1295	0.3012
35.0000	0.9631	0.1278	0.3132
36.0000	0.9664	0.1196	0.2952
37.0000	0.9650	0.1222	0.2952
38.0000	0.9666	0.1192	0.2882
39.0000	0.9666	0.1171	0.3172
40.0000	0.9663	0.1248	0.3102
41.0000	0.9667	0.1180	0.3192
42.0000	0.9688	0.1097	0.3092
43.0000	0.9697	0.1162	0.3002
44.0000	0.9672	0.1064	0.2972
45.0000	0.9696	0.1053	0.2872
46.0000	0.9701	0.1065	0.2972
47.0000	0.9714	0.1027	0.2982
48.0000	0.9730	0.1004	0.3012
49.0000	0.9718	0.0963	0.3172
