current_epoch	train_acc	train_loss	epoch_train_time
97.0000	0.5731	1.1883	51.8140
98.0000	0.5746	1.1844	51.8628
98.0000	0.5716	1.1878	51.8861
88.0000	0.5813	1.1682	56.7725
99.0000	0.5780	1.1757	52.1314
99.0000	0.5765	1.1774	52.1363
89.0000	0.5831	1.1671	56.7828
90.0000	0.5858	1.1574	56.9746
91.0000	0.5849	1.1586	57.0760
92.0000	0.5869	1.1505	57.1774
93.0000	0.5895	1.1492	57.0946
94.0000	0.5914	1.1451	57.1652
95.0000	0.5892	1.1438	57.0593
96.0000	0.5928	1.1404	56.6253
97.0000	0.5975	1.1302	54.0055
98.0000	0.5955	1.1293	54.6402
99.0000	0.6005	1.1224	53.9089
